 run t     E0   PHMS  THHMS  PSHMS THSHMS  BCM4A livetm tkeffe tkeffp cutcut  ratee  ratep eleccleane eleccleanp  BCM1 Livtim2  pscef  hscef elreal   
3637 3 10.601 -5.240 13.505 -2.485 22.020 62.558 98.520  0.992  0.996 39.387   10810   18424   9854972   1453836  62.03 37.950  0.986  0.467    6.1
3638 2 10.601 -5.240 13.505 -2.485 22.020 71.881 76.660  0.988  0.994 53.856   80288  166165  57329513   8988920  71.22 52.039  0.775  0.467   53.6
3639 2 10.601 -5.240 13.505 -2.485 22.020 59.197 77.500  0.988  0.994 53.289   79357  164218  47101775   7452174  58.50 43.479  0.816  0.467   44.9
3640 2 10.601 -5.240 13.505 -2.485 22.020 49.627 77.490  0.988  0.994 53.534   79718  164961  39547279   6233583  49.10 48.637  0.795  0.467   50.2
3641 2 10.601 -5.240 13.505 -2.485 24.010 59.794 83.600  0.983  0.993 54.046   80458   99268  47701321   4444181  59.24 49.424  0.850  0.467   29.6
3642 2 10.601 -5.240 13.505 -2.485 24.010 56.808 84.040  0.983  0.993 53.487   79582   98154  45300472   4260280  56.27 43.368  0.871  0.467   26.1
3643 2 10.601 -5.240 13.505 -2.485 24.010 79.389 83.400  0.983  0.993 53.524   79646   98255  63314680   5966044  78.65 51.258  0.841  0.467   30.9
3644 3 10.601 -5.240 13.505 -2.485 24.010 54.421 98.540  0.988  0.994 38.878   10657   11221   8527744    777636  53.51 21.164  0.992  0.467    2.1
3651 1 10.601 -5.240 13.505 -2.485 24.010 53.356 95.800  0.983  0.993 45.659   31512   31138  22627994   1991246  56.36 36.831  0.966  0.467    8.3
3652 1 10.601 -5.240 13.505 -2.485 24.010 54.643 94.620  0.983  0.993 52.310   36190   35805  23141300   2024577  57.73 47.520  0.951  0.467   10.7
3653 1 10.601 -5.240 13.505 -2.485 24.010 58.412 94.980  0.983  0.993 51.302   35492   35132  24734377   2166463  61.70 47.877  0.953  0.467   10.8
3655 1 10.601 -5.240 13.505 -2.485 26.005 55.012 96.120  0.979  0.991 52.610   36394   21068  23303330   1254344  58.15 47.553  0.965  0.467    6.1
3656 1 10.601 -5.240 13.505 -2.485 26.005 57.191 95.800  0.976  0.990 51.569   35655   20630  24194444   1302418  60.40 37.452  0.969  0.467    4.8
3657 1 10.601 -5.240 13.505 -2.485 26.005 55.422 96.140  0.980  0.992 51.700   35760   20687  23485886   1261563  58.61 49.243  0.963  0.467    6.3
3658 3 10.601 -5.240 13.505 -2.485 26.005 57.264 98.900  0.987  0.994 42.070   10761    7024   8974789    483564  60.55 40.629  0.989  0.467    2.2
3659 2 10.601 -5.240 13.505 -2.485 26.005 58.038 90.000  0.976  0.991 52.268   72312   52984  46205476   2512973  61.44 49.700  0.905  0.467   15.8
3660 2 10.601 -5.240 13.505 -2.485 26.005 25.987 90.080  0.977  0.991 53.039   73471   53836  20640424   1126351  27.48 44.274  0.917  0.467   14.1
3662 2 10.601 -5.240 13.505 -2.485 26.005 55.334 89.930  0.977  0.991 50.461   69895   51187  43794647   2428110  58.24 27.470  0.945  0.467    8.8
3663 2 10.601 -5.240 13.505 -2.485 26.005 31.971 89.790  0.976  0.991 52.450   72676   53232  25382762   1408885  33.77 44.407  0.914  0.467   14.2
3664 2 10.601 -5.240 13.505 -2.485 10.005 23.765 79.070  0.995  0.996 10.266   14199  696267  19262731  96722660  25.19  9.791  0.800  0.467  245.0
3665 2 10.601 -5.240 13.505 -2.485 10.005 24.720 78.640  0.995  0.996 10.561   14594  715525  19933002 100739565  26.09  8.871  0.821  0.467  222.5
3666 2 10.601 -5.240 13.505 -2.485 10.005 26.253 78.780  0.995  0.996 10.488   14512  711324  21271982 107168862  27.81 10.073  0.796  0.467  253.9
3667 3 10.601 -5.240 13.505 -2.485 10.005 30.281 87.190  0.994  0.996 41.840   10683  433419   4725493  23856904  31.92 26.111  0.920  0.467  103.0
3668 1 10.601 -5.240 13.505 -2.485 10.005 28.660 86.280  0.995  0.996 15.752   10890  479718  12336517  58086448  30.28 13.774  0.880  0.467  155.6
3669 1 10.601 -5.240 13.505 -2.485 10.005 30.442 86.340  0.995  0.996 15.852   10958  482602  13072258  61346423  32.07 12.586  0.892  0.467  142.3
3670 1 10.601 -5.240 13.505 -2.485 10.005 30.353 86.070  0.995  0.996 15.678   10841  477619  13095847  61325614  32.12 14.425  0.872  0.467  163.0
3673 1 10.601 -5.240 13.505 -2.485  8.000 20.214 92.370  0.995  0.996  7.375    5096  373994   8695708  89361685  21.23  5.718  0.941  0.467  111.8
3674 1 10.601 -5.240 13.505 -2.485  8.000 21.193 92.220  0.994  0.996  7.383    5102  374695   9132534  93534048  22.32  6.046  0.936  0.467  118.2
3675 1 10.601 -5.240 13.505 -2.485  8.000 21.019 91.980  0.995  0.996  7.360    5089  373568   9066138  93602693  22.14  6.011  0.934  0.467  118.2
3676 3 10.601 -5.240 13.505 -2.485  8.000 31.784 91.970  0.994  0.996 20.651    5304  390010   5002336  55455566  33.44 14.226  0.945  0.467  106.3
3677 2 10.601 -5.240 13.505 -2.485  8.000 15.069 90.800  0.995  0.996  4.168    5768  470547  12224817 127301107  15.91  3.597  0.921  0.467  155.6
3678 2 10.601 -5.240 13.505 -2.485  8.000 15.150 90.470  0.995  0.996  4.193    5801  473337  12224332 128141912  15.92  3.438  0.922  0.467  149.4
3679 2 10.601 -5.240 13.505 -2.485  8.000 14.993 90.650  0.995  0.996  4.220    5837  475991  11753144 123502947  15.32  2.663  0.941  0.467  116.1
3681 2 10.601 -5.240 13.505  2.485  8.000 13.177 91.780  0.997  0.997  3.215    4464  468332  10690541  20644894  13.87  2.737  0.930  0.467  121.3
3682 2 10.601 -5.240 13.505  2.485  8.000  6.849 91.660  0.997  0.998  3.237    4492  471254   5546917  11102464   7.20  2.724  0.930  0.467  121.3
3683 2 10.601 -5.240 13.505  2.485  8.000  5.047 92.000  0.997  0.998  3.132    4348  456381   3920709   7694444   5.10  1.982  0.949  0.467   87.9
3684 2 10.601 -5.240 13.505  2.485  8.000 12.988 92.240  0.997  0.998  3.127    4343  456090  10653816  21414667  13.82  2.915  0.928  0.467  130.0
3685 3 10.601 -5.240 13.505  2.485  8.000 94.440 91.950  0.997  0.998 18.765    4846  449500  14972033  24535896  99.74 15.499  0.934  0.467  113.9
3686 1 10.601 -5.240 13.505  2.485  8.000 23.464 90.880  0.997  0.997  6.851    4752  487539  10183257  20010486  24.81  5.861  0.922  0.467  126.8
3687 1 10.601 -5.240 13.505  2.485  8.000 21.908 90.560  0.997  0.997  6.905    4792  491485   9484491  18549810  23.09  5.804  0.921  0.467  125.8
3688 1 10.601 -5.240 13.505  2.485  8.000 15.337 90.800  0.997  0.997  6.874    4765  488805   6464229  12512961  15.76  3.906  0.948  0.467   84.6
3689 1 10.601 -5.240 13.505  2.485 10.000 22.855 89.550  0.997  0.998  9.506    6599  471777   9926080  12068503  24.22  8.957  0.902  0.467  133.0
3690 1 10.601 -5.240 13.505  2.485 10.000 22.913 90.100  0.997  0.998  9.504    6597  471740   9917610  12000157  24.22  8.020  0.916  0.467  118.9
3691 1 10.601 -5.240 13.505  2.485 10.000 23.320 89.650  0.997  0.998  9.428    6535  467741  10057902  12112891  24.57  7.567  0.917  0.467  112.4
3692 3 10.601 -5.240 13.505  2.485 10.000 42.176 91.600  0.997  0.998 25.430    6555  390703   6650394   6086586  44.45 18.243  0.940  0.467   82.6
3693 2 10.601 -5.240 13.505  2.485 10.000 15.652 91.810  0.997  0.998  4.169    5786  417326  12318829  14172356  16.04  2.659  0.948  0.467   79.5
3694 2 10.601 -5.240 13.505  2.485 10.000 15.827 91.720  0.997  0.998  4.150    5765  415885  12657548  16249830  16.47  3.051  0.939  0.467   92.4
3695 2 10.601 -5.240 13.505  2.485 10.000 15.038 91.880  0.997  0.998  4.158    5776  416688  12241201  14952118  15.90  3.644  0.929  0.467  110.3
3704 3 10.601 -5.240 13.505  2.485 24.040 55.036 97.870  0.992  0.998 40.831   10449   37966   8616587    286831  58.15 34.161  0.982  0.467    6.5
3705 2 10.601 -5.240 13.505  2.485 24.040 60.762 78.570  0.987  0.997 41.527   57561  196450  48461132   1933093  64.24 39.141  0.798  0.467   40.4
3706 2 10.601 -5.240 13.505  2.485 24.040 54.162 78.710  0.987  0.997 41.656   57800  197166  43196596   1669310  57.22 39.641  0.797  0.467   40.7
3708 2 10.601 -5.240 13.505  2.485 26.005  8.188 86.190  0.984  0.997 37.663   52174  113775   6460514    151057   8.56 16.211  0.941  0.467   10.1
3709 2 10.601 -5.240 13.505  2.485 26.005 58.824 83.780  0.982  0.996 42.734   59239  129108  46950464   1087404  62.23 42.734  0.838  0.467   26.4
3710 2 10.601 -5.240 13.505  2.485 26.005 57.339 84.330  0.981  0.996 41.313   57282  124842  45727898   1081948  60.58 38.048  0.856  0.467   23.6
3711 2 10.601 -5.240 13.505  2.485 26.005 40.560 84.310  0.981  0.997 42.311   58687  127913  32364990    763575  42.85 41.259  0.847  0.467   25.6
3712 3 10.601 -5.240 13.505  2.485 26.005 51.710 98.440  0.993  0.998 37.431    9574   23846   8105672    169166  54.69 35.688  0.985  0.467    4.4
3713 1 10.601 -5.240 13.505  2.485 26.005 52.618 94.840  0.986  0.997 36.689   25382   56722  22407675    458744  55.51 30.232  0.957  0.467    9.6
3714 1 10.601 -5.240 13.505  2.485 26.005 52.592 94.710  0.987  0.997 36.195   25037   55955  22412486    408706  55.51 30.000  0.956  0.467    9.4
3715 1 10.601 -5.240 13.505  2.485 26.005 52.465 94.630  0.988  0.997 36.981   25558   57126  22385705    391100  55.53 35.685  0.948  0.467   11.2
3716 1 10.601 -5.240 13.505  1.925 30.010 52.782 92.820  0.977  0.998 36.684   25324  105456  22464908    443218  55.70 28.343  0.944  0.362   11.7
3717 1 10.601 -5.240 13.505  1.925 30.010 52.824 92.810  0.981  0.998 36.434   25166  104767  22378430    501756  55.42 19.749  0.961  0.362    8.2
3719 1 10.601 -5.240 13.505  1.925 30.010 54.339 92.640  0.982  0.998 36.867   25476  106111  23182160    497153  57.43 32.358  0.935  0.362   13.4
3720 3 10.601 -5.240 13.505  1.925 30.010 53.642 98.190  0.976  0.998 36.705    9394   41054   8418820    163253  56.72 35.261  0.983  0.362    5.0
3721 2 10.601 -5.240 13.505  1.925 30.010 52.608 79.490  0.975  0.998 39.635   54825  208167  42012860   1010281  55.61 34.642  0.821  0.362   26.6
3722 2 10.601 -5.240 13.505  1.925 30.010 60.561 77.960  0.975  0.998 41.373   57321  217555  48225621   1188743  63.87 30.208  0.839  0.362   23.3
3723 2 10.601 -5.240 13.505  1.925 30.010 37.944 80.700  0.974  0.998 37.863   52397  198858  30128180    753606  39.86 21.295  0.891  0.362   16.4
3724 3 10.601 -5.240 13.505  1.925 30.010 35.829 98.100  0.986  0.998 36.077    9235   40352   5626215    117760  37.86 28.698  0.985  0.362    4.1
3725 1 10.601 -5.240 13.505  1.925 28.055 54.372 88.650  0.980  0.998 42.067   29095  168572  23161126    827931  57.51 39.815  0.893  0.362   24.7
3726 1 10.601 -5.240 13.505  1.925 28.055 59.529 88.890  0.982  0.998 41.588   28774  166761  25350104    940776  62.90 36.613  0.902  0.362   22.8
3727 1 10.601 -5.240 13.505  1.925 28.055 40.301 88.980  0.982  0.998 42.028   29099  168544  17172758    645290  42.61 41.597  0.891  0.362   25.9
3728 3 10.601 -5.240 13.505  1.925 28.055 35.035 97.600  0.982  0.998 41.264   10555   61213   5486178    161756  36.98 30.595  0.982  0.362    6.2
3733 3 10.601 -5.240 13.505  1.925 28.055 50.502 97.360  0.984  0.998 41.022   10478   60807   7910279    236144  53.40 35.977  0.977  0.362    7.3
3734 2 10.601 -5.240 13.505  1.925 28.055 58.347 73.570  0.980  0.998 41.029   56761  301456  46593718   1776918  61.67 36.862  0.763  0.362   42.2
3735 2 10.601 -5.240 13.505  1.925 28.055 51.996 73.250  0.980  0.998 40.177   55791  296193  41516215   1656589  54.90 33.900  0.774  0.362   39.1
3736 2 10.601 -5.240 13.505  1.925 28.055 44.240 73.160  0.980  0.998 41.049   56897  302111  35355058   1395859  46.77 37.465  0.755  0.362   43.1
3737 2 10.601 -5.240 13.505  1.925 26.025 52.882 66.090  0.984  0.998 40.910   56580  420076  42014456   2704868  55.62 22.259  0.815  0.362   38.8
3738 2 10.601 -5.240 13.505  1.925 26.025 54.775 66.440  0.984  0.998 41.111   56971  422876  43773640   2810638  57.91 37.433  0.694  0.362   65.2
3739 2 10.601 -5.240 13.505  1.925 26.025 40.424 66.790  0.984  0.998 41.436   57454  426298  32234188   2045600  42.64 31.457  0.748  0.362   54.7
3740 3 10.601 -5.240 13.505  1.925 26.025 43.796 97.060  0.984  0.998 41.991   10744   83392   6876031    284719  46.34 41.285  0.971  0.362   12.0
3741 3 10.601 -5.240 13.505  1.925 26.025 32.776 96.880  0.989  0.999 41.336   10576   82080   5154585    230623  34.73 39.183  0.970  0.362   11.5
3742 1 10.601 -5.240 13.505  1.925 26.025 10.610 85.870  0.986  0.998 39.829   27369  221329   4535137    269397  11.25 34.246  0.879  0.362   32.1
3743 1 10.601 -5.240 13.505  1.925 26.025 52.282 86.270  0.987  0.998 41.055   28375  229291  22351275   1284814  55.44 38.379  0.872  0.362   35.7
3744 1 10.601 -5.240 13.505  1.925 26.025 47.775 86.040  0.986  0.998 41.347   28593  231043  20437915   1182181  50.63 36.313  0.877  0.362   33.8
3745 1 10.601 -5.240 13.505  1.925 26.025 36.909 86.100  0.984  0.998 41.673   28868  233274  15768922    942924  39.08 36.240  0.879  0.362   34.0
3746 1 10.601 -5.240 13.505 -1.925 30.055 55.842 96.780  0.966  0.995 41.792   28930   22200  23919768    828579  59.28 40.533  0.969  0.362    6.5
3747 1 10.601 -5.240 13.505 -1.925 30.055 52.642 97.020  0.966  0.995 42.076   29104   22350  22498486    781162  55.83 39.573  0.972  0.362    6.4
3748 1 10.601 -5.240 13.505 -1.925 30.055 42.079 97.060  0.968  0.996 42.110   29128   22368  17978939    621522  44.62 41.373  0.971  0.362    6.7
3749 3 10.601 -5.240 13.505 -1.925 30.055 46.939 99.040  0.972  0.997 40.088   10256    9235   7400573    270602  49.83 40.088  0.990  0.362    2.8
3750 3 10.601 -5.240 13.505 -1.925 30.055 46.216 99.000  0.978  0.998 42.481   10851    9769   7269375    273319  49.06 42.481  0.990  0.362    3.0
3751 2 10.601 -5.240 13.505 -1.925 30.055 47.888 91.880  0.966  0.996 41.576   57580   59561  38327646   1540348  50.71 33.701  0.934  0.362   14.7
3752 2 10.601 -5.240 13.505 -1.925 30.055 47.239 90.760  0.969  0.996 42.201   58439   60477  37850594   1479526  50.11 41.468  0.909  0.362   17.9
3753 2 10.601 -5.240 13.505 -1.925 30.055 52.249 91.390  0.968  0.996 41.826   57978   59950  41879822   1672451  55.39 39.158  0.919  0.362   17.0
3754 2 10.601 -5.240 13.505 -1.925 28.055 47.710 88.670  0.974  0.996 41.866   58004   90971  38260238   2368305  50.61 41.011  0.889  0.362   27.3
3755 2 10.601 -5.240 13.505 -1.925 28.055 54.202 88.240  0.975  0.996 41.778   57786   90613  43492335   2672597  57.54 40.605  0.886  0.362   27.0
3756 2 10.601 -5.240 13.505 -1.925 28.055 47.990 88.350  0.973  0.996 41.888   58010   91009  38470366   2371486  50.90 39.498  0.890  0.362   26.3
3757 3 10.601 -5.240 13.505 -1.925 28.055 40.214 98.790  0.981  0.997 42.145   10777   14319   6324676    351582  42.64 41.627  0.988  0.362    4.3
3758 3 10.601 -5.240 13.505 -1.925 28.055 42.034 98.850  0.982  0.997 41.911   10706   14241   6606894    367456  44.57 41.020  0.989  0.362    4.3
3759 1 10.601 -5.240 13.505 -1.925 28.055 45.579 96.300  0.973  0.996 42.244   29243   32591  19371438   1003672  48.01 22.813  0.980  0.362    5.4
3760 1 10.601 -5.240 13.505 -1.925 28.055 53.687 96.120  0.977  0.997 41.118   28345   33656  22895107   1245838  56.77 27.877  0.974  0.362    7.1
3761 1 10.601 -5.240 13.505 -1.925 28.055 53.980 96.410  0.975  0.996 41.590   28766   34121  23081681   1246289  57.23 36.910  0.968  0.362    9.3
3762 1 10.601 -5.240 13.505 -1.925 26.025 56.862 94.440  0.978  0.997 44.909   31074   57713  24274723   2039744  60.24 37.770  0.953  0.362   14.9
3763 1 10.601 -5.240 13.505 -1.925 26.025 52.848 93.930  0.976  0.997 45.524   31487   58413  22533546   1882528  55.94 35.709  0.952  0.362   14.1
3764 1 10.601 -5.240 13.505 -1.925 26.025 42.124 93.980  0.977  0.997 47.251   32732   60753  18028251   1516646  44.72 46.631  0.941  0.362   18.4
3765 3 10.601 -5.240 13.505 -1.925 26.025 39.444 98.580  0.984  0.997 41.647   10661   21004   6231659    525521  41.92 40.221  0.986  0.362    6.2
3766 3 10.601 -5.240 13.505 -1.925 26.025 36.177 98.700  0.979  0.997 41.172   10532   20768   5695635    477080  38.34 30.305  0.990  0.362    4.6
3767 2 10.601 -5.240 13.505 -1.925 26.025 53.642 82.200  0.980  0.997 45.659   63354  151168  43032893   4047601  56.89 38.250  0.851  0.362   38.5
3768 2 10.601 -5.240 13.505 -1.925 26.025 52.765 81.650  0.980  0.997 46.839   65006  155135  42330437   3964275  55.99 45.637  0.821  0.362   45.8
3769 2 10.601 -5.240 13.505 -1.925 26.025 42.589 83.290  0.979  0.997 42.340   58666  140006  33955504   3165478  44.88 22.938  0.909  0.362   23.1
3770 2 10.601 -5.240 13.505 -1.925 24.040 52.569 75.220  0.983  0.997 46.882   65034  234497  42171092   6277041  55.78 44.600  0.764  0.362   68.4
3771 2 10.601 -5.240 13.505 -1.925 24.040 52.538 76.040  0.984  0.997 46.128   63968  230664  42129168   6159302  55.74 43.916  0.772  0.362   67.1
3772 2 10.601 -5.240 13.505 -1.925 24.040 43.347 76.020  0.983  0.997 46.941   65124  234745  34767824   5098461  45.99 46.387  0.763  0.362   70.9
3773 3 10.601 -5.240 13.505 -1.925 24.040 37.751 98.190  0.989  0.998 42.315   10823   31472   5946618    756487  40.05 42.284  0.982  0.362    9.7
3774 3 10.601 -5.240 13.505 -1.925 24.040 38.142 98.070  0.983  0.998 41.172   10501   30564   5994825    755238  40.41 37.931  0.982  0.362    8.7
3775 1 10.601 -5.240 13.505 -1.925 24.040 52.514 92.360  0.981  0.997 46.359   32090   92963  22447330   2823489  55.62 44.201  0.927  0.362   27.3
3776 1 10.601 -5.240 13.505 -1.925 24.040 49.562 92.040  0.981  0.997 46.646   32329   93646  21190212   2718261  52.53 44.970  0.923  0.362   27.9
3777 1 10.601 -5.240 13.505 -1.925 24.040 45.866 91.510  0.984  0.997 47.465   32880   95249  19599044   2552702  48.64 46.482  0.917  0.362   28.9
3778 1 10.601 -5.240 13.505 -1.925 22.040 52.715 88.740  0.984  0.997 47.528   32899  150209  22522816   4673463  55.92 47.528  0.887  0.362   47.0
3779 1 10.601 -5.240 13.505 -1.925 22.040 54.623 89.500  0.984  0.997 46.277   32051  146379  23308313   4836623  57.84 41.664  0.905  0.362   41.2
3780 1 10.601 -5.240 13.505 -1.925 22.040 40.215 88.720  0.984  0.997 47.056   32583  148921  17157316   3546951  42.60 46.305  0.889  0.362   45.8
3782 3 10.601 -5.240 13.505 -1.925 22.040 36.769 97.860  0.986  0.998 42.218   10813   46753   5788652   1162976  38.94 42.218  0.979  0.362   14.6
3783 3 10.601 -5.240 13.505 -1.925 22.040 45.619 97.880  0.986  0.998 40.908   10474   45317   7168383   1455652  48.20 29.313  0.985  0.362   10.2
3784 2 10.601 -5.240 13.505 -1.925 22.040 42.219 75.930  0.987  0.997 36.950   51099  282168  33891724   8074051  44.70 28.930  0.812  0.362   69.5
3785 2 10.601 -5.240 13.505 -1.925 22.040 31.323 76.410  0.985  0.997 36.730   50840  281038  25110639   5969479  33.14 28.463  0.817  0.362   68.3
3786 2 10.601 -5.240 13.505 -1.925 22.040 57.168 75.560  0.986  0.997 36.945   51220  282722  45994120  10939721  60.59 36.945  0.756  0.362   88.7
3787 2 10.601 -5.240 13.505 -1.925 20.030 31.477 72.840  0.988  0.997 32.627   45197  383084  25384282   9567118  33.40 32.627  0.728  0.362  121.2
3788 2 10.601 -5.240 13.505 -1.925 20.030 37.331 74.550  0.987  0.998 31.230   43199  366981  30057439  11181976  39.59 29.216  0.762  0.362  108.8
3789 2 10.601 -5.240 13.505 -1.925 20.030 33.624 75.160  0.988  0.998 31.490   43539  370068  27055841  10166181  35.66 30.918  0.756  0.362  115.4
3790 3 10.601 -5.240 13.505 -1.925 20.030 38.702 96.990  0.987  0.997 41.954   10743   69502   6084691   1847650  40.91 32.674  0.977  0.362   16.9
3791 3 10.601 -5.240 13.505 -1.925 20.030 38.947 97.080  0.988  0.998 41.545   10620   68676   6144320   1856938  41.30 39.704  0.972  0.362   20.6
3792 1 10.601 -5.240 13.505 -1.925 20.030 42.252 84.800  0.987  0.997 46.708   32337  232527  18073627   5763002  44.84 45.608  0.852  0.362   71.4
3793 1 10.601 -5.240 13.505 -1.925 20.030 42.741 85.260  0.987  0.997 46.257   32008  230351  18222978   5831617  45.24 34.166  0.891  0.362   53.5
